,timestamp,balance_trade,balance_trade_growth,eurrub,average_provision_of_build_contract,micex_rgbi_tr,micex_cbi_tr,deposits_rate,mortgage_value,mortgage_rate,income_per_cap,rent_price_4.room_bus,museum_visitis_per_100_cap,bandwidth_sports,apartment_build
785,2/24/2012,21.832,34.4,39.2818,5.75,131.69,209.75,5.3,38606,11.83,42644.1,139.61,1309,288177,42551
786,2/25/2012,21.832,34.4,39.2818,5.75,131.69,209.75,5.3,38606,11.83,42644.1,139.61,1309,288177,42551
787,2/26/2012,21.832,34.4,39.2818,5.75,131.69,209.75,5.3,38606,11.83,42644.1,139.61,1309,288177,42551
788,2/27/2012,21.832,34.4,38.9167,5.75,131.82,210.31,5.3,38606,11.83,42644.1,139.61,1309,288177,42551
789,2/28/2012,21.832,34.4,38.9716,5.75,131.72,210.33,5.3,38606,11.83,42644.1,139.61,1309,288177,42551
790,2/29/2012,21.832,34.4,38.999,5.75,131.9,210.34,5.3,38606,11.83,42644.1,139.61,1309,288177,42551
791,3/1/2012,20.858,34.4,38.9149,5.75,131.88,206.51,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
792,3/2/2012,20.858,34.4,38.6942,5.75,131.88,208.74,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
793,3/3/2012,20.858,34.4,38.6942,5.75,131.88,208.74,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
794,3/4/2012,20.858,34.4,38.6942,5.75,131.88,212.25,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
795,3/5/2012,20.858,34.4,38.8094,5.75,131.88,213.22,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
796,3/6/2012,20.858,34.4,38.8717,5.75,131.77,213.22,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
797,3/7/2012,20.858,34.4,38.9995,5.75,131.64,212.96,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
798,3/8/2012,20.858,34.4,38.9462,5.75,131.64,215.34,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
799,3/9/2012,20.858,34.4,38.5785,5.75,131.64,217.04,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
800,3/10/2012,20.858,34.4,38.5785,5.75,131.64,218.38,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
801,3/11/2012,20.858,34.4,38.5785,5.75,131.71,218.38,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
802,3/12/2012,20.858,34.4,38.9688,5.75,131.82,221.78,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
803,3/13/2012,20.858,34.4,38.5831,5.75,132.01,210.8,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
804,3/14/2012,20.858,34.4,38.4868,5.75,132.2,211.01,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
805,3/15/2012,20.858,34.4,38.4337,5.75,132.18,211.4,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
806,3/16/2012,20.858,34.4,38.5507,5.75,132.26,211.57,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
807,3/17/2012,20.858,34.4,38.5507,5.75,132.26,211.57,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
808,3/18/2012,20.858,34.4,38.5507,5.75,132.26,211.57,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
809,3/19/2012,20.858,34.4,38.6162,5.75,132.06,211.48,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
810,3/20/2012,20.858,34.4,38.713,5.75,132,211.55,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
811,3/21/2012,20.858,34.4,38.6373,5.75,131.95,211.56,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
812,3/22/2012,20.858,34.4,38.8341,5.75,131.88,211.56,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
813,3/23/2012,20.858,34.4,38.853,5.75,131.85,211.56,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
814,3/24/2012,20.858,34.4,38.853,5.75,131.85,211.56,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
815,3/25/2012,20.858,34.4,38.853,5.75,131.85,211.56,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
816,3/26/2012,20.858,34.4,38.6293,5.75,131.92,211.67,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
817,3/27/2012,20.858,34.4,38.7208,5.75,131.94,211.81,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
818,3/28/2012,20.858,34.4,39.1083,5.75,131.98,211.83,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
819,3/29/2012,20.858,34.4,39.1674,5.75,132.08,212.04,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
820,3/30/2012,20.858,34.4,39.1735,5.75,132.03,212.12,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
821,3/31/2012,20.858,34.4,39.1735,5.75,132.03,212.12,5.3,102355,11.92,42565.4,149.97,1309,288177,42551
822,4/1/2012,19.639,33.6,39.1735,5.82,132.03,206.52,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
823,4/2/2012,19.639,33.6,39.0557,5.82,132.07,206.52,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
824,4/3/2012,19.639,33.6,38.9182,5.82,132.07,206.52,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
825,4/4/2012,19.639,33.6,38.7401,5.82,131.91,212.28,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
826,4/5/2012,19.639,33.6,38.4797,5.82,131.9,213.23,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
827,4/6/2012,19.639,33.6,38.7283,5.82,131.8,212.2,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
828,4/7/2012,19.639,33.6,38.7283,5.82,131.8,213.02,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
829,4/8/2012,19.639,33.6,38.7283,5.82,131.8,213.02,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
830,4/9/2012,19.639,33.6,38.9165,5.82,131.57,217.06,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
831,4/10/2012,19.639,33.6,39.0116,5.82,131.35,218.43,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
832,4/11/2012,19.639,33.6,38.8915,5.82,131.29,218.43,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
833,4/12/2012,19.639,33.6,38.7733,5.82,131.33,221.82,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
834,4/13/2012,19.639,33.6,38.7309,5.82,131.28,212.58,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
835,4/14/2012,19.639,33.6,38.7309,5.82,131.28,212.58,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
836,4/15/2012,19.639,33.6,38.7309,5.82,131.28,212.58,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
837,4/16/2012,19.639,33.6,38.8005,5.82,131.22,212.65,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
838,4/17/2012,19.639,33.6,38.6914,5.82,131.36,212.74,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
839,4/18/2012,19.639,33.6,38.6979,5.82,131.52,212.74,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
840,4/19/2012,19.639,33.6,38.7616,5.82,131.4,212.79,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
841,4/20/2012,19.639,33.6,38.8976,5.82,131.57,212.82,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
842,4/21/2012,19.639,33.6,38.8976,5.82,131.57,212.82,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
843,4/22/2012,19.639,33.6,38.8976,5.82,131.57,212.82,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
844,4/23/2012,19.639,33.6,38.8103,5.82,131.44,212.95,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
845,4/24/2012,19.639,33.6,38.7403,5.82,131.31,213.11,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
846,4/25/2012,19.639,33.6,38.7391,5.82,131.41,213.05,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
847,4/26/2012,19.639,33.6,38.8061,5.82,131.47,213.14,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
848,4/27/2012,19.639,33.6,38.8614,5.82,131.44,213.17,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
849,4/28/2012,19.639,33.6,38.8614,5.82,131.59,213.26,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
850,4/29/2012,19.639,33.6,38.8614,5.82,131.59,213.26,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
851,4/30/2012,19.639,33.6,38.8561,5.82,131.59,213.26,5.5,179153,12.09,49417.2,145.55,1309,288177,42551
852,5/1/2012,19.484,33.6,38.8059,5.82,131.59,206.56,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
853,5/2/2012,19.484,33.6,38.7175,5.82,131.53,206.56,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
854,5/3/2012,19.484,33.6,38.8111,5.82,131.57,210.86,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
855,5/4/2012,19.484,33.6,38.9867,5.82,131.53,212.27,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
856,5/5/2012,19.484,33.6,38.9867,5.82,131.33,213.33,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
857,5/6/2012,19.484,33.6,38.9867,5.82,131.33,212.12,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
858,5/7/2012,19.484,33.6,39.1793,5.82,131.42,213.23,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
859,5/8/2012,19.484,33.6,39.2357,5.82,131.42,213.23,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
860,5/9/2012,19.484,33.6,39.3174,5.82,131.42,217.12,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
861,5/10/2012,19.484,33.6,39.0568,5.82,131.2,218.6,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
862,5/11/2012,19.484,33.6,39.0048,5.82,131.02,218.6,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
863,5/12/2012,19.484,33.6,39.0048,5.82,131.14,221.82,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
864,5/13/2012,19.484,33.6,39.0048,5.82,131.14,221.82,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
865,5/14/2012,19.484,33.6,39.0271,5.82,130.47,213.48,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
866,5/15/2012,19.484,33.6,39.0733,5.82,130.35,213.21,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
867,5/16/2012,19.484,33.6,39.4564,5.82,129.69,213.01,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
868,5/17/2012,19.484,33.6,39.5238,5.82,129.17,212.64,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
869,5/18/2012,19.484,33.6,39.7888,5.82,128.85,212.52,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
870,5/19/2012,19.484,33.6,39.7888,5.82,128.85,212.52,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
871,5/20/2012,19.484,33.6,39.7888,5.82,128.85,212.52,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
872,5/21/2012,19.484,33.6,39.8196,5.82,129.02,212.46,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
873,5/22/2012,19.484,33.6,39.7186,5.82,129.3,212.4,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
874,5/23/2012,19.484,33.6,39.9037,5.82,128.73,211.97,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
875,5/24/2012,19.484,33.6,39.9216,5.82,128.51,211.87,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
876,5/25/2012,19.484,33.6,40.0857,5.82,128.61,211.89,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
877,5/26/2012,19.484,33.6,40.0857,5.82,128.61,211.89,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
878,5/27/2012,19.484,33.6,40.0857,5.82,128.61,211.89,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
879,5/28/2012,19.484,33.6,40.2385,5.82,128.62,212.02,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
880,5/29/2012,19.484,33.6,40.3286,5.82,128.69,211.99,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
881,5/30/2012,19.484,33.6,40.7124,5.82,128.61,212.17,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
882,5/31/2012,19.484,33.6,41.3359,5.82,128.22,212.24,5.2,264049,12.08,44063.8,167.34,1309,288177,42551
883,6/1/2012,18.363,33.6,41.6742,5.82,127.39,206.62,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
884,6/2/2012,18.363,33.6,41.6742,5.82,127.39,208.99,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
885,6/3/2012,18.363,33.6,41.6742,5.82,127.39,210.86,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
886,6/4/2012,18.363,33.6,41.8139,5.82,127.78,212.34,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
887,6/5/2012,18.363,33.6,41.1381,5.82,127.95,212.34,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
888,6/6/2012,18.363,33.6,40.6186,5.82,128.71,211.79,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
889,6/7/2012,18.363,33.6,40.592,5.82,129.1,213.15,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
890,6/8/2012,18.363,33.6,40.6641,5.82,128.63,215.55,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
891,6/9/2012,18.363,33.6,40.6641,5.82,128.9,217.15,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
892,6/10/2012,18.363,33.6,40.6641,5.82,128.9,217.15,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
893,6/11/2012,18.363,33.6,41.0034,5.82,128.9,220.49,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
894,6/12/2012,18.363,33.6,41.1914,5.82,128.9,221.98,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
895,6/13/2012,18.363,33.6,40.8562,5.82,128.52,211.65,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
896,6/14/2012,18.363,33.6,40.9718,5.82,128.43,211.56,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
897,6/15/2012,18.363,33.6,40.9124,5.82,128.87,211.57,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
898,6/16/2012,18.363,33.6,40.9124,5.82,128.87,211.57,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
899,6/17/2012,18.363,33.6,40.9124,5.82,128.87,211.57,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
900,6/18/2012,18.363,33.6,40.7575,5.82,128.88,211.59,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
901,6/19/2012,18.363,33.6,41.0854,5.82,128.68,211.64,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
902,6/20/2012,18.363,33.6,41.3683,5.82,128.61,211.69,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
903,6/21/2012,18.363,33.6,41.5931,5.82,128.44,211.78,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
904,6/22/2012,18.363,33.6,41.7258,5.82,128.39,211.92,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
905,6/23/2012,18.363,33.6,41.7258,5.82,128.39,211.92,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
906,6/24/2012,18.363,33.6,41.7258,5.82,128.39,211.92,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
907,6/25/2012,18.363,33.6,41.5992,5.82,128.37,212.07,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
908,6/26/2012,18.363,33.6,41.0903,5.82,128.29,212.03,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
909,6/27/2012,18.363,33.6,41.1231,5.82,128.39,212.13,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
910,6/28/2012,18.363,33.6,41.1661,5.82,128.32,212.14,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
911,6/29/2012,18.363,33.6,41.022,5.82,128.81,212.6,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
912,6/30/2012,18.363,33.6,41.022,5.82,128.81,212.6,5.4,343701,12.18,52818.8,165.34,1309,288177,42551
913,7/1/2012,14.889,4.6,41.022,5.82,128.81,212.6,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
914,7/2/2012,14.889,4.6,41.004,5.82,129.59,209.1,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
915,7/3/2012,14.889,4.6,40.5346,5.82,130,210.93,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
916,7/4/2012,14.889,4.6,40.5512,5.82,130.36,210.93,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
917,7/5/2012,14.889,4.6,40.2828,5.82,130.33,213.42,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
918,7/6/2012,14.889,4.6,40.3825,5.82,130.16,211.77,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
919,7/7/2012,14.889,4.6,40.3825,5.82,130.16,211.77,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
920,7/8/2012,14.889,4.6,40.3825,5.82,130.16,215.52,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
921,7/9/2012,14.889,4.6,40.5559,5.82,130.15,217.08,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
922,7/10/2012,14.889,4.6,40.3028,5.82,130.15,217.08,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
923,7/11/2012,14.889,4.6,40.0506,5.82,130.17,220.43,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
924,7/12/2012,14.889,4.6,39.9343,5.82,130.48,222.07,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
925,7/13/2012,14.889,4.6,39.8781,5.82,130.93,213.86,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
926,7/14/2012,14.889,4.6,39.8781,5.82,130.93,213.86,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
927,7/15/2012,14.889,4.6,39.8781,5.82,130.93,213.86,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
928,7/16/2012,14.889,4.6,39.9218,5.82,131.64,214.06,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
929,7/17/2012,14.889,4.6,39.7346,5.82,131.99,214.31,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
930,7/18/2012,14.889,4.6,39.5574,5.82,132.06,214.42,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
931,7/19/2012,14.889,4.6,39.1712,5.82,131.78,214.56,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
932,7/20/2012,14.889,4.6,38.9921,5.82,131.58,214.59,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
933,7/21/2012,14.889,4.6,38.9921,5.82,131.58,214.59,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
934,7/22/2012,14.889,4.6,38.9921,5.82,131.58,214.59,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
935,7/23/2012,14.889,4.6,39.6057,5.82,130.64,214.69,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
936,7/24/2012,14.889,4.6,39.7435,5.82,130.64,214.65,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
937,7/25/2012,14.889,4.6,39.7298,5.82,130.5,214.75,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
938,7/26/2012,14.889,4.6,39.7489,5.82,130.94,214.64,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
939,7/27/2012,14.889,4.6,39.6421,5.82,131.24,214.62,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
940,7/28/2012,14.889,4.6,39.6421,5.82,131.24,214.62,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
941,7/29/2012,14.889,4.6,39.6421,5.82,131.24,214.62,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
942,7/30/2012,14.889,4.6,39.4381,5.82,131.4,214.78,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
943,7/31/2012,14.889,4.6,39.6231,5.82,131.41,215.01,5.3,424105,12.2,47862.9,137.93,1309,288177,42551
944,8/1/2012,12.794,4.6,39.7534,5.82,131.57,215.01,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
945,8/2/2012,12.794,4.6,39.6465,5.82,131.5,209.34,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
946,8/3/2012,12.794,4.6,39.5491,5.82,131.59,209.34,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
947,8/4/2012,12.794,4.6,39.5491,5.82,131.59,209.34,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
948,8/5/2012,12.794,4.6,39.5491,5.82,131.59,213.42,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
949,8/6/2012,12.794,4.6,39.1558,5.82,131.95,211.63,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
950,8/7/2012,12.794,4.6,39.2201,5.82,132.15,211.63,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
951,8/8/2012,12.794,4.6,38.9973,5.82,132.04,215.54,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
952,8/9/2012,12.794,4.6,38.9651,5.82,131.99,215.54,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
953,8/10/2012,12.794,4.6,39.1639,5.82,131.71,218.77,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
954,8/11/2012,12.794,4.6,39.1639,5.82,131.71,220.48,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
955,8/12/2012,12.794,4.6,39.1639,5.82,131.71,220.48,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
956,8/13/2012,12.794,4.6,39.2989,5.82,131.68,215.53,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
957,8/14/2012,12.794,4.6,39.2765,5.82,131.86,215.66,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
958,8/15/2012,12.794,4.6,39.171,5.82,131.69,215.74,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
959,8/16/2012,12.794,4.6,39.388,5.82,131.76,215.83,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
960,8/17/2012,12.794,4.6,39.4964,5.82,131.77,215.91,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
961,8/18/2012,12.794,4.6,39.4964,5.82,131.77,215.91,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
962,8/19/2012,12.794,4.6,39.4964,5.82,131.77,215.91,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
963,8/20/2012,12.794,4.6,39.5745,5.82,131.73,216.06,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
964,8/21/2012,12.794,4.6,39.6168,5.82,131.88,216.18,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
965,8/22/2012,12.794,4.6,39.7771,5.82,131.89,216.19,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
966,8/23/2012,12.794,4.6,39.848,5.82,132.07,216.37,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
967,8/24/2012,12.794,4.6,39.9073,5.82,131.96,216.42,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
968,8/25/2012,12.794,4.6,39.9073,5.82,131.96,216.42,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
969,8/26/2012,12.794,4.6,39.9073,5.82,131.96,216.42,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
970,8/27/2012,12.794,4.6,39.8944,5.82,132.02,216.6,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
971,8/28/2012,12.794,4.6,40.2312,5.82,131.96,216.59,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
972,8/29/2012,12.794,4.6,40.3178,5.82,132.02,216.69,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
973,8/30/2012,12.794,4.6,40.7247,5.82,131.95,216.74,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
974,8/31/2012,12.794,4.6,40.6983,5.82,132,216.81,5.2,510527,12.25,43694.4,100.08,1309,288177,42551
975,9/1/2012,12.785,4.6,40.6983,5.82,132,206.84,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
976,9/2/2012,12.785,4.6,40.6983,5.82,132,209.48,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
977,9/3/2012,12.785,4.6,40.6672,5.82,132.06,209.48,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
978,9/4/2012,12.785,4.6,40.5854,5.82,132.34,212.47,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
979,9/5/2012,12.785,4.6,40.6872,5.82,132.36,212.47,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
980,9/6/2012,12.785,4.6,40.3804,5.82,132.51,211.64,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
981,9/7/2012,12.785,4.6,40.4898,5.82,132.57,213.28,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
982,9/8/2012,12.785,4.6,40.4898,5.82,132.57,215.44,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
983,9/9/2012,12.785,4.6,40.4898,5.82,132.57,215.44,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
984,9/10/2012,12.785,4.6,40.4656,5.82,132.39,218.86,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
985,9/11/2012,12.785,4.6,40.5607,5.82,132.49,220.47,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
986,9/12/2012,12.785,4.6,40.6121,5.82,132.53,220.47,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
987,9/13/2012,12.785,4.6,40.3204,5.82,132.42,217.28,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
988,9/14/2012,12.785,4.6,40.0337,5.82,132.6,217.37,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
989,9/15/2012,12.785,4.6,40.0337,5.82,132.6,217.37,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
990,9/16/2012,12.785,4.6,40.0337,5.82,132.6,217.37,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
991,9/17/2012,12.785,4.6,40.1706,5.82,132.5,217.55,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
992,9/18/2012,12.785,4.6,40.3182,5.82,132.38,217.64,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
993,9/19/2012,12.785,4.6,40.7457,5.82,132.31,217.67,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
994,9/20/2012,12.785,4.6,40.4836,5.82,132.19,217.64,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
995,9/21/2012,12.785,4.6,40.3339,5.82,132.33,217.65,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
996,9/22/2012,12.785,4.6,40.3339,5.82,132.33,217.65,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
997,9/23/2012,12.785,4.6,40.3339,5.82,132.33,217.65,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
998,9/24/2012,12.785,4.6,40.2482,5.82,132.21,217.77,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
999,9/25/2012,12.785,4.6,40.2297,5.82,132.27,217.87,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
1000,9/26/2012,12.785,4.6,40.3048,5.82,132.25,217.93,5.5,604721,12.26,45348.6,156.84,1309,288177,42551
